0.3489802560147304	0.3481229543685913	0.42455780506134033	0.48160368304018597
0.4218374134143801	0.42170876264572144	0.3766324520111084	0.5657908812227274
0.4482913780796025	0.44819486141204834	0.3593824505805969	0.601652306692029
0.48549235404658475	0.48546671867370605	0.33510786294937134	0.6326882718324697
0.5105507232543118	0.5105284452438354	0.31878551840782166	0.6580123302363111
0.5360282008860082	0.5359876155853271	0.30220434069633484	0.6794927005962754
0.5700687351032343	0.5700606107711792	0.2800131142139435	0.6986365753633252
0.6017341209946068	0.60172438621521	0.2593909800052643	0.7194191791301303
0.6410392780777698	0.641031801700592	0.23379060626029968	0.7450968463515274
0.676246427716265	0.6762427091598511	0.2108583152294159	0.7650706769199899
0.7132814380543664	0.7132651805877686	0.18674610555171967	0.7852216610786285
0.7339103852132247	0.7339074611663818	0.1733020842075348	0.8000625435125607
0.7683271873546325	0.7683255076408386	0.15088611841201782	0.8188044105668201
0.7845411233149804	0.7845370173454285	0.1403278261423111	0.8324889775239013
0.8210962341674453	0.8210939764976501	0.11651882529258728	0.8572296870492103
0.8524274690913103	0.8524272441864014	0.09611193835735321	0.877884896319807
0.8678790680117778	0.8678775429725647	0.08604937791824341	0.8932219787939757
0.8832985886167286	0.8832976222038269	0.07600651681423187	0.9057321016026739
0.8907901161802698	0.8907877802848816	0.07112829387187958	0.9139614629171792
0.9000210796564581	0.9000194072723389	0.06511586159467697	0.9182415118397632
