0.32647587557949365	0.3256263732910156	0.43635526299476624	0.48286772131387456
0.40914631100328336	0.40895354747772217	0.38243815302848816	0.5718210472603025
0.4460793774274521	0.4460393786430359	0.35844168066978455	0.6099636988166831
0.4617495514139591	0.4617120027542114	0.34830066561698914	0.624451191220282
0.4925421317898895	0.4924910068511963	0.32838502526283264	0.6491706325698039
0.5232127000079032	0.5231984853744507	0.308515727519989	0.6726777871228117
0.5548264436473715	0.5548007488250732	0.2880673110485077	0.6917132288645019
0.581863170297968	0.5818326473236084	0.2705763280391693	0.7080482213172496
0.6212741186629955	0.6212639808654785	0.24506215751171112	0.7314952106075701
0.6664534734916607	0.6664474010467529	0.2158261239528656	0.7559378043519575
0.6958973382899138	0.6958925724029541	0.19677354395389557	0.7738880361539439
0.7218501682614011	0.7218438386917114	0.17998166382312775	0.7863308245484446
0.7525398196640367	0.7525395750999451	0.1601199209690094	0.8102089385439196
0.7798557722436641	0.7798542976379395	0.14244583249092102	0.8241074528587276
0.8052703150685971	0.805267333984375	0.12600228190422058	0.845048115844885
0.8181194012033757	0.8181177377700806	0.11768738925457001	0.8509291942389452
0.8383227084300735	0.838322103023529	0.10461410135030746	0.8670698458527358
0.8552581977653659	0.8552576303482056	0.09365595877170563	0.8826722565357781
0.8659969230279927	0.8659928441047668	0.08670968562364578	0.891139189942716
0.8849915031419755	0.8849913477897644	0.07441665977239609	0.9065499485253729
