0.37825998318021803	0.37757939100265503	0.4082837998867035	0.5155118375048959
0.4503932378775666	0.4503072500228882	0.36057713627815247	0.5899309628830014
0.4692114480758711	0.46915656328201294	0.34821271896362305	0.6163921002127432
0.49430731987291665	0.4942779541015625	0.3317340612411499	0.641141784355182
0.5133556573744649	0.5133355855941772	0.3192329704761505	0.6588735115246249
0.5286882997803701	0.5286701917648315	0.3091740906238556	0.6710827574782433
0.5614687167195029	0.5614519715309143	0.2876705229282379	0.6968736202515968
0.5831701529939579	0.5831656455993652	0.27342721819877625	0.709534825288944
0.611431815451752	0.6114045977592468	0.25490355491638184	0.7279669342791626
0.648216856706668	0.6482157707214355	0.23075684905052185	0.7515034666123082
0.6809539930127926	0.6809500455856323	0.20928439497947693	0.7689543377558264
0.7109777431796829	0.7109719514846802	0.1895911991596222	0.7916151801795808
0.7501803411804673	0.7501791715621948	0.16387279331684113	0.8147174803842903
0.7753678250137206	0.7753655314445496	0.14735151827335358	0.8350340494084065
0.7943770553089315	0.7943763136863708	0.1348811686038971	0.8481297836335004
0.8215695411973343	0.821568489074707	0.11704415082931519	0.8649338810041295
0.8471640723542464	0.8471615314483643	0.10025611519813538	0.887318209081939
0.8680708712951315	0.8680706024169922	0.086540587246418	0.9023249297986101
0.8873440708669023	0.8873416185379028	0.07389955222606659	0.9167055360755114
0.8981026854522192	0.8981026411056519	0.06684070825576782	0.9261384399290838
